`,1.477882862
q,0.597757816
w,0.343039036
e,0.352826834
r,0.320157766
t,0.385926962
y,0.371156931
u,0.342886925
i,0.358669996
o,0.402033091
p,0.347427845
a,0.372327089
s,0.334209681
d,0.356119156
f,0.347858906
g,0.393174887
h,0.326537848
j,0.377031803
k,0.368098021
l,0.315049887
z,0.385800838
x,0.345057011
c,0.359842777
v,0.348145962
b,0.35507822
n,0.343660831
m,0.345227003
space,0.394768953
p,0.675026894
i,0.138911963
n,0.095966816
d,0.099990606
e,0.178030252
r,0.079940081
s,0.191984892
space,0.525964022
m,0.787927866
y,0.293945074
o,0.292013168
f,0.248822927
i,0.292060137
b,0.18501091
r,0.300078154
i,0.249913216
l,0.289021015
space,0.286973
h,0.281935215
o,0.309989929
o,0.262996912
f,0.296818733
space,0.344002962
h,0.245052814
y,0.307631969
r,0.337019205
a,0.308258772
x,0.311019182
e,0.351922035
s,0.348884821
space,0.341960192
p,0.334803343
a,0.342362881
l,0.304983139
e,0.344651937
o,0.315136909
a,0.322780371
t,0.315237045
a,0.328709841
b,0.312154055
backspace,0.682538033
v,0.263562918
i,0.358914852
s,0.309628725
t,0.356950998
i,0.315121889
c,0.325036049
space,0.322831154
c,0.324962139
u,0.306908131
l,0.335156441
t,0.323769093
u,0.349211931
r,0.291953802
i,0.326923847
n,0.316069126
g,0.334886789
space,0.344980001
o,0.310861111
d,0.312897682
d,0.334079981
n,0.318902969
e,0.297749996
s,0.309237957
s,0.317128897
space,0.31090498
t,0.325145006
a,0.339689016
m,0.334097862
p,0.354073048
o,0.319783926
y,0.335922003
space,0.309988976
h,0.492820263
e,0.268991947
d,0.358160019
g,0.286939859
i,0.283853054
e,0.325128794
s,0.302797079
t,0.340062857
space,0.371927738
r,0.349972963
e,0.314141989
d,0.333810091
e,0.333922863
p,0.29501915
r,0.317956209
e,0.331000805
c,0.332083941
i,0.286772013
a,0.352071047
t,0.375941038
e,0.296951056
d,0.388086796
space,0.299847126
r,0.35235095
a,0.298545837
d,0.354026079
i,0.328086138
o,0.310759783
e,0.338078976
c,0.346993923
o,0.284932137
l,0.327052832
o,0.322829962
g,0.320010185
y,0.365993023
space,0.352010965
s,0.52583313
i,0.317203999
n,0.320851088
g,0.29772687
l,0.357147694
e,0.411993027
r,0.33793211
space,0.308701038
k,0.321173906
e,0.335113764
r,0.30486989
f,0.350814819
u,0.310147047
f,0.366834879
f,0.370052814
l,0.30502224
e,0.342827082
space,0.354039907
s,0.313931942
c,0.32598114
o,0.318019867
l,0.317010164
y,0.3340168
m,0.349686861
u,0.313164949
s,0.302026033
space,0.326743841
u,0.322040081
n,0.34486413
c,0.330093861
a,0.320094824
u,0.329075813
s,0.309754133
a,0.268070936
b,0.325041056
l,0.320905924
e,0.341157198