`,1.069621086
w,0.36581707
q,0.027788162
q,2.386029005
w,0.325915098
e,0.319210052
r,0.317929983
t,0.353167772
y,0.359714031
u,0.320207834
i,0.351891994
o,0.312231302
p,0.348819017
a,0.323912859
s,0.351929665
d,0.340165138
f,0.306997061
g,0.352858067
h,0.33304286
j,0.36195612
k,0.374989986
l,0.365120173
z,0.35087204
x,0.317161083
c,0.352872133
v,0.333288908
b,0.372833014
n,0.369022846
m,0.319924831
space,0.748007774
b,0.660013676
a,0.33702302
n,0.302150011
d,0.340909004
h,0.302523136
u,0.312334776
space,0.333153963
e,0.347026825
n,0.310850859
c,0.328050852
o,0.318669081
i,0.330266953
g,0.310978889
n,0.294113874
u,0.324791908
r,0.346264839
e,0.325867891
s,0.328744888
space,0.329319239
p,0.333705187
a,0.28121376
t,0.369082928
e,0.336676836
r,0.508904934
i,0.299286842
f,0.320075989
o,0.328919172
r,0.291108847
m,0.343878746
space,0.339125872
d,0.309936047
o,0.324871063
r,0.301105261
s,0.335103989
u,0.302124023
n,0.341694832
u,0.356031179
c,0.340039015
h,0.289861202
a,0.366064787
l,0.350998878
space,0.357038736
f,0.303915024
u,0.283101797
s,0.306045771
s,0.311608076
e,0.299218893
d,0.32309413
space,0.357768059
q,0.448945999
t,0.342110157
y,0.325046778
space,0.358201027
n,0.332953215
o,0.314190149
n,0.290651798
p,0.330935001
e,0.307945967
r,0.343295097
m,0.26406908
e,0.334761858
a,0.319920063
b,0.333329916
l,0.350049019
e,0.28780508
space,0.33801198
s,0.320103884
u,0.325956106
p,0.341923714
r,0.293873072
a,0.339133024
l,0.316894054
i,0.315253973
t,0.339739799
t,0.371148109
o,0.304888964
r,0.295871973
a,0.343076944
l,0.315850019
space,0.348997831
t,0.305972099
r,0.282147169
a,0.303041697
c,0.343147993
t,0.352967978
a,0.309952021
r,0.320837021
i,0.297015905
a,0.355942249
n,0.309031963
i,0.31499505
z,0.320995808
e,0.353084326
space,0.324076891
b,0.343787909
o,0.307185888
o,0.305868149
t,0.295252085
b,0.331943035
l,0.310796022
a,0.286977053
c,0.306133032
k,0.316071749
s,0.285887957
space,0.383960009
s,0.310044765
u,0.338059902
c,0.27407217
c,0.353718042
i,0.319273949
n,0.285938978
y,0.34584713
l,0.332280159
s,0.335677147
space,0.341903925
b,0.305386066
e,0.30663991
t,0.320212841
w,0.273895025
e,0.338963032
e,0.334023952
n,0.282089949
t,0.32999897
i,0.280802011
m,0.300556183
e,0.30154705
s,0.315007925
space,0.319056749
c,0.305195808
o,0.306584835
n,0.31313324
t,0.309854031
i,0.298253059
n,0.33894515
u,0.340980291
i,0.313935041
n,0.277087927
g,0.277965069
l,0.282871723
y,0.325354099
space,0.339965105
p,0.302828789
a,0.331945896
n,0.253079176
t,0.31219101
h,0.293057919
e,0.303534985
r,0.319022179
s,0.299995899
space,0.319140196
t,0.288994789
r,0.317660332
i,0.294330835
l,0.318241119
i,0.271694899
t,0.330965996
h,0.298151731
i,0.319859028
c,0.274064064